Account,Final_Score,Final_Decision
10442910592,239,Refer
10781060436,243,Refer
10275235586,330,Accept
10196099084,195,Refer
10170408821,293,Refer
10561314979,330,Accept
10800027426,72,Reject
10010378144,161,Refer
10262108140,352,Accept
10668100913,373,Accept
10836212435,61,Reject
10218255341,179,Refer
10413109407,307,Accept
10860398841,249,Refer
10800587161,362,Accept
10726168216,350,Accept
10771996815,233,Refer
10370568797,290,Refer
10264266824,229,Refer
10112053927,170,Refer
10261278854,241,Refer
10136764839,273,Refer
10745857783,363,Accept
10539643945,375,Accept
10024833933,220,Refer
10929282990,375,Accept
10215292539,271,Refer
10179798837,291,Refer
10583138275,220,Refer
10462283052,168,Refer
10903528458,363,Accept
10933710112,243,Refer
10254058684,168,Refer
10538683502,218,Refer
10523273318,385,Accept
10704166170,73,Reject
10496639291,243,Refer
10954409481,89,Reject
10475537478,178,Refer
10151676879,318,Accept
10164705404,360,Accept
10225609851,331,Accept
10119079759,375,Accept
10387003593,195,Refer
10871987096,267,Refer
10228181928,225,Refer
10449327869,178,Refer
10019674744,270,Refer
10853465519,337,Accept
10967869471,385,Accept
10613166466,321,Accept
10081562636,377,Accept
10617866889,86,Reject
10148293574,309,Accept
10263490553,72,Reject
10227894887,137,Reject
10899943237,385,Accept
10377827123,401,Accept
10826913396,218,Refer
10087135999,97,Reject
10329967411,260,Refer
10240441695,238,Refer
10309460002,311,Accept
10260967384,291,Refer
10017898427,379,Accept
10590955172,7,Reject
10865337640,263,Refer
10583650446,233,Refer
10951947492,161,Refer
10127695960,247,Refer
10872918983,269,Refer
10712543468,202,Refer
10980442243,326,Accept
10542308174,295,Refer
10090615068,124,Reject
10649211107,291,Refer
10854597434,75,Reject
10795381450,424,Accept
10201921182,201,Refer
10776725859,52,Reject
10481745651,335,Accept
10416465998,223,Refer
10535206469,312,Accept
10219952076,119,Reject
10965352394,296,Refer
10152586424,327,Accept
10774863198,207,Refer
10620739918,444,Accept
10865623951,173,Refer
10519771150,234,Refer
10359801299,223,Refer
10619075262,128,Reject
10205590343,200,Refer
10161406860,283,Refer
10590621829,336,Accept
10764319016,352,Accept
10132487783,153,Refer
10869379493,340,Accept
10953907922,32,Reject
10331691585,363,Accept
10833466105,148,Refer
10523967089,231,Refer
10628803484,271,Refer
10349912271,92,Reject
10064792385,379,Accept
10834369725,169,Refer
10586446349,328,Accept
10736437903,261,Refer
10812100614,240,Refer
10636988105,306,Accept
10418250583,352,Accept
10730924099,169,Refer
10117845986,275,Refer
10964281511,194,Refer
10863504005,283,Refer
10828044201,352,Accept
10647634362,373,Accept
10072109322,341,Accept
10023899402,297,Refer
10687312194,364,Accept
10774872899,340,Accept
10969575093,94,Reject
10072731397,191,Refer
10491473907,385,Accept
10154096200,375,Accept
10234554496,199,Refer
10779061951,233,Refer
10058640077,181,Refer
10397670407,255,Refer
10959877060,364,Accept
10397792029,208,Refer
10254211401,91,Reject
10621731675,361,Accept
10013077316,265,Refer
10064870602,342,Accept
10227192213,274,Refer
10303939470,297,Refer
10164559444,288,Refer
10589152648,232,Refer
10472561601,363,Accept
10610307615,110,Reject
10827577150,220,Refer
10395932636,91,Reject
10839202977,190,Refer
10160287217,281,Refer
10813577782,177,Refer
10059876879,110,Reject
10140378380,186,Refer
10604362513,143,Refer
10215407876,317,Accept
10341505095,200,Refer
10575413584,125,Reject
10258871535,338,Accept
10092172017,343,Accept
10750983421,363,Accept
10049621683,329,Accept
10544146963,311,Accept
10424294929,327,Accept
10068716725,237,Refer
10880005076,327,Accept
10292118847,363,Accept
10815562019,113,Reject
10609283074,111,Reject
10191852658,227,Refer
10707565990,278,Refer
10791549300,125,Reject
10437110772,357,Accept
10458775649,228,Refer
10957740866,304,Accept
10833583683,158,Refer
10905103840,122,Reject
10558877679,330,Accept
10284012704,216,Refer
10243850733,211,Refer
10277943610,185,Refer
10129112668,108,Reject
10049041742,272,Refer
10894140758,265,Refer
10847481611,254,Refer
10156288107,127,Reject
10926985255,188,Refer
10254945540,364,Accept
10813387969,346,Accept
10416069709,361,Accept
10798435498,261,Refer
10557488789,405,Accept
10049567043,352,Accept
10717697401,297,Refer
10198818196,134,Reject
10609298279,252,Refer
10203161762,177,Refer
10223127736,110,Reject
10436347138,289,Refer
10824880136,389,Accept
10640062019,302,Accept
10493657678,79,Reject
10039229424,202,Refer
10684293238,107,Reject
10040989935,322,Accept
10527894593,299,Refer
10024983243,60,Reject
10462524313,253,Refer
10579773590,238,Refer
10308352588,118,Reject
10518659215,274,Refer
10176880655,310,Accept
10148386288,363,Accept
10041855174,308,Accept
10993471020,286,Refer
10116650933,279,Refer
10543874755,366,Accept
10899787714,266,Refer
10465829698,238,Refer
10772002849,150,Refer
10945883837,322,Accept
10475080631,267,Refer
10482509010,100,Reject
10218659805,77,Reject
10800800349,332,Accept
10395892864,309,Accept
10543335453,250,Refer
10215753649,415,Accept
10107807399,212,Refer
10561648580,223,Refer
10841819178,363,Accept
10077716111,128,Reject
10568427057,201,Refer
10171637504,92,Reject
10104095711,234,Refer
10756332244,280,Refer
10876112894,211,Refer
10367316437,301,Refer
10305616968,242,Refer
10524517718,314,Accept
10020806455,270,Refer
10435313781,155,Refer
10633039543,192,Refer
10348859207,292,Refer
10963612639,311,Accept
10572182980,341,Accept
10295377573,240,Refer
10647924015,268,Refer
10072253305,256,Refer
10236029387,299,Refer
10617279675,269,Refer
10094240822,283,Refer
10583972542,271,Refer
10871667220,330,Accept
10523789988,330,Accept
10825716061,190,Refer
10549227920,251,Refer
10097859307,299,Refer
10753404990,144,Refer
10250381673,152,Refer
10341226320,283,Refer
10716928103,202,Refer
10459027196,356,Accept
10214924342,301,Refer
10262544847,200,Refer
10200070984,385,Accept
10400627448,164,Refer
10670667829,340,Accept
10871839878,173,Refer
10990219658,73,Reject
10297408394,391,Accept
10016354169,287,Refer
10111754837,55,Reject
10123730653,113,Reject
10398487316,373,Accept
10010090637,352,Accept
10051623352,146,Refer
10335983287,173,Refer
10426893523,160,Refer
10624475823,288,Refer
10588142778,207,Refer
10161857029,203,Refer
10390844031,171,Refer
10771898189,422,Accept
10891078455,257,Refer
10919412739,373,Accept
10148672886,343,Accept
10155268893,342,Accept
10176458179,125,Reject
10414604538,173,Refer
10330838782,262,Refer
10701037726,352,Accept
10781513700,366,Accept
10784930690,115,Reject
10183579167,287,Refer
10029843142,212,Refer
10933758743,340,Accept
10540233476,363,Accept
10514706442,232,Refer
10260793547,124,Reject
10372146765,174,Refer
10431918546,215,Refer
10293345430,342,Accept
10770381372,294,Refer
10128335629,373,Accept
10443476640,262,Refer
10747468318,363,Accept
10122496729,109,Reject
10485964892,166,Refer
10455023125,350,Accept
10041027297,308,Accept
10693354773,300,Refer
10339715090,299,Refer
10657684830,385,Accept
10069775858,252,Refer
10284225072,385,Accept
10733627875,207,Refer
10153472514,268,Refer
10211788606,160,Refer
10655541282,68,Reject
10994756521,250,Refer
10356567184,154,Refer
10754540517,107,Reject
10485527172,322,Accept
10982229796,308,Accept
10247047727,351,Accept
10286744577,49,Reject
10668919967,407,Accept
10616910202,161,Refer
10313029726,326,Accept
10166925115,417,Accept
10678024072,131,Reject
10811405061,271,Refer
10770751063,214,Refer
10943118839,354,Accept
10211171344,227,Refer
10283065099,220,Refer
10778182854,62,Reject
10991900020,124,Reject
10664771781,69,Reject
10774479756,357,Accept
10936043311,281,Refer
10826619035,385,Accept
10223974482,322,Accept
10518789061,281,Refer
10939735753,312,Accept
10240738434,104,Reject
10663927408,373,Accept
10783360881,223,Refer
10452729751,222,Refer
10693453391,250,Refer
10627887180,373,Accept
10870493909,359,Accept
10816914310,330,Accept
10418137614,303,Accept
10472339886,340,Accept
10330359718,75,Reject
10748757386,91,Reject
10798899687,206,Refer
10760999810,301,Refer
10500070612,52,Reject
10591303045,285,Refer
10853965416,407,Accept
10019764029,184,Refer
10493072206,361,Accept
10237988021,173,Refer
10350917853,428,Accept
10555321425,157,Refer
10036099678,178,Refer
10601773382,135,Reject
10992129900,156,Refer
10450391536,160,Refer
10972426875,267,Refer
10328254921,212,Refer
10258096702,250,Refer
10340741421,346,Accept
10918612524,330,Accept
10105235744,330,Accept
10389625876,395,Accept
10961669552,227,Refer
10232539502,202,Refer
10428865709,344,Accept
10315909356,180,Refer
10875647370,225,Refer
10963980987,130,Reject
10259599063,363,Accept
10949776800,216,Refer
10937859281,285,Refer
10372876366,428,Accept
10297664048,299,Refer
10905820908,417,Accept
10000481350,230,Refer
10755358291,314,Accept
10035530463,202,Refer
10675742659,119,Reject
10417599470,299,Refer
10105868469,178,Refer
10540806427,333,Accept
10187324870,241,Refer
10816742832,148,Refer
10661447825,223,Refer
10652826107,331,Accept
10127908265,332,Accept
10496472978,200,Refer
10492735453,262,Refer
10472942484,342,Accept
10185001681,299,Refer
10000688818,328,Accept
10431065612,59,Reject
10328987719,200,Refer
10459273912,161,Refer
10971840358,325,Accept
10044444736,53,Reject
10323172706,221,Refer
10999368977,148,Refer
10318312204,287,Refer
10456106724,352,Accept
10069372414,73,Reject
10274760160,277,Refer
10530178847,243,Refer
10552051441,344,Accept
10300267266,110,Reject
10545389801,257,Refer
10578528920,350,Accept
10743873412,281,Refer
10151034251,274,Refer
10063338542,438,Accept
10517008310,290,Refer
10509254448,316,Accept
10579966445,377,Accept
10769384203,288,Refer
10105039184,104,Reject
10312010788,211,Refer
10689370866,247,Refer
10701514746,328,Accept
10844910657,243,Refer
10429631152,178,Refer
10526502402,257,Refer
10763132457,199,Refer
10881614269,61,Reject
10544850226,297,Refer
10487765346,278,Refer
10580598065,308,Accept
10405088336,190,Refer
10962032461,348,Accept
10653688325,249,Refer
10583962664,235,Refer
10119777175,238,Refer
10652272212,197,Refer
10476367865,363,Accept
10269171980,317,Accept
10897642028,152,Refer
10321330796,373,Accept
10917941727,291,Refer
10585958320,244,Refer
10681001789,288,Refer
10271193273,246,Refer
10631521131,274,Refer
10752840570,210,Refer
10203858635,365,Accept
10012818790,365,Accept
10164036294,312,Accept
10448928822,277,Refer
10737569841,276,Refer
10408193469,322,Accept
10607913526,258,Refer
10549703107,351,Accept
10957925681,299,Refer
10378189414,202,Refer
10480776692,312,Accept
10317821400,233,Refer
10214256819,176,Refer
10599351261,210,Refer
10457841287,308,Accept
10825968744,363,Accept
10598909379,331,Accept
10393143045,158,Refer
10075825142,222,Refer
10054575690,385,Accept
10016109920,69,Reject
10622843215,117,Reject
10649079482,147,Refer
10843724355,119,Reject
10083786196,239,Refer
10146101452,364,Accept
10605231439,176,Refer
10224074343,288,Refer
10327742185,343,Accept
10858048011,280,Refer
10316457812,365,Accept
10856606126,373,Accept
10532100635,235,Refer
10929742020,164,Refer
10067353466,407,Accept
10102683063,279,Refer
10303002873,365,Accept
10746593166,324,Accept
10150319650,394,Accept
10550519054,423,Accept
10834764630,200,Refer
10019887669,352,Accept
10136849866,182,Refer
10903790585,320,Accept
10351387402,200,Refer
10360711768,325,Accept
10926566397,337,Accept
10764806160,393,Accept
10361627852,195,Refer
10874107269,134,Reject
10192577872,412,Accept
10686219849,276,Refer
10057013536,242,Refer
10724143354,385,Accept
10629127994,311,Accept
10133666542,201,Refer
10657883392,321,Accept
10943031527,375,Accept
10386810577,332,Accept
10614862182,322,Accept
10003197007,434,Accept
10612771456,222,Refer
10968420966,235,Refer
10631298320,332,Accept
10082117212,444,Accept
10363720248,321,Accept
10165635753,111,Reject
10667991809,225,Refer
10525323597,294,Refer
10099360196,218,Refer
10473252345,188,Refer
10138801274,152,Refer
10572792649,271,Refer
10425423739,113,Reject
10989566003,84,Reject
10613672386,288,Refer
10576636812,168,Refer
10059833006,287,Refer
10611126402,351,Accept
10741462960,299,Refer
10133208289,326,Accept
10116985146,450,Accept
10308375864,169,Refer
10051713418,295,Refer
10268458875,378,Accept
10521794548,326,Accept
10584202120,292,Refer
10117759448,169,Refer
10903746340,206,Refer
10688929074,316,Accept
10183391056,351,Accept
10656996228,136,Reject
10362199596,286,Refer
10827800926,318,Accept
10316502780,314,Accept
10683618136,241,Refer
10302744660,308,Accept
10102218651,168,Refer
10248857698,373,Accept
10414964898,241,Refer
10227845395,281,Refer
10999251706,385,Accept
10375265811,233,Refer
10854978683,239,Refer
10834637246,283,Refer
10262671939,243,Refer
10906944446,193,Refer
10098417101,322,Accept
10518687061,233,Refer
10644172501,389,Accept
10169548717,135,Reject
10203409065,428,Accept
10243905504,391,Accept
10725408448,373,Accept
10508278232,340,Accept
10753121345,198,Refer
10637238470,292,Refer
10496445393,379,Accept
10963303513,68,Reject
10737863013,197,Refer
10176685259,112,Reject
10040871824,373,Accept
10482408817,291,Refer
10596870703,338,Accept
10025298009,407,Accept
10332907559,328,Accept
10534309300,192,Refer
10647827124,283,Refer
10605632779,318,Accept
10995655699,266,Refer
10060171630,194,Refer
10302375902,240,Refer
10386418957,148,Refer
10076868019,182,Refer
10059266070,294,Refer
10792206347,350,Accept
10699753312,289,Refer
10799492699,166,Refer
10636525245,298,Refer
10960540835,346,Accept
10192890334,307,Accept
10257724283,200,Refer
10692849895,219,Refer
10067285019,237,Refer
10864323732,344,Accept
10859610288,164,Refer
10691262889,325,Accept
10411640017,226,Refer
10026793122,237,Refer
10100888951,164,Refer
10558617393,336,Accept
10075361404,276,Refer
10604057534,124,Reject
10243118174,385,Accept
10578595374,326,Accept
10254509559,280,Refer
10231994295,151,Refer
10907263503,300,Refer
10657708512,382,Accept
10962055675,102,Reject
10491885135,364,Accept
10969926491,139,Refer
10152097363,266,Refer
10992131616,278,Refer
10511021863,122,Reject
10784324888,291,Refer
10348352146,233,Refer
10571978904,334,Accept
10376571293,315,Accept
10113488338,129,Reject
10371277350,401,Accept
10568688493,100,Reject
10920292759,373,Accept
10628749274,332,Accept
10514903211,300,Refer
10887591821,375,Accept
10647050905,373,Accept
10802128882,255,Refer
10289894536,219,Refer
10665869582,318,Accept
10180701238,232,Refer
10642332560,255,Refer
10615080784,271,Refer
10989056019,375,Accept
10183832910,265,Refer
10929247776,178,Refer
10269918617,269,Refer
10698804319,274,Refer
10715693687,148,Refer
10447625554,183,Refer
10675748479,361,Accept
10882404656,204,Refer
10734074104,152,Refer
10239547446,276,Refer
10330331005,358,Accept
10068685097,220,Refer
10369700494,286,Refer
10259505919,256,Refer
10267175336,328,Accept
10212722333,361,Accept
10848985319,207,Refer
10764273695,380,Accept
10961703920,300,Refer
10045779019,214,Refer
10933865012,363,Accept
10579204861,170,Refer
10456002353,271,Refer
10695036425,340,Accept
10338851377,131,Reject
10898099325,204,Refer
10243207793,303,Accept
10214609190,288,Refer
10728790117,181,Refer
10919183122,124,Reject
10178181166,232,Refer
10250770943,197,Refer
10194064247,52,Reject
10625838040,373,Accept
10180457733,193,Refer
10807661069,233,Refer
10064794473,340,Accept
10552197551,270,Refer
10005823045,288,Refer
10710357810,77,Reject
10220605708,351,Accept
10856396190,237,Refer
10152362738,197,Refer
10048035819,375,Accept
10078051754,326,Accept
10369029882,254,Refer
10859527491,385,Accept
10764014484,299,Refer
10379228989,112,Reject
10102435258,214,Refer
10295885246,354,Accept
10006372471,198,Refer
10989352356,373,Accept
10346232425,321,Accept
10340298453,241,Refer
10510232064,257,Refer
10742461511,352,Accept
10571742729,115,Reject
10225270054,233,Refer
10760932244,216,Refer
10758157605,281,Refer
10228257246,330,Accept
10227878471,241,Refer
10252819373,318,Accept
10114164519,242,Refer
10162821378,218,Refer
10760075537,259,Refer
10125758593,252,Refer
10656677664,190,Refer
10788128222,388,Accept
10243430209,346,Accept
10285939301,265,Refer
10598069844,385,Accept
10456287049,147,Refer
10286464118,293,Refer
10048599916,198,Refer
10479748511,222,Refer
10992638565,338,Accept
10134610361,274,Refer
10924094149,444,Accept
10677818136,108,Reject
10540045082,255,Refer
10007815868,373,Accept
10787872516,299,Refer
10863076437,104,Reject
10528162662,375,Accept
10666838073,230,Refer
10614757182,156,Refer
10724053114,361,Accept
10204051844,188,Refer
10509140380,334,Accept
10266151941,304,Accept
10025073922,340,Accept
10814987495,385,Accept
10804226391,304,Accept
10601713132,262,Refer
10769700807,338,Accept
10436065425,281,Refer
10962625534,327,Accept
10895197757,214,Refer
